        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDC Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 6-Pin #1 Power [W] , 6-Pin #1 Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , USB-C Power Draw [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2023-06-16 10:48:53 ,        1980.0   ,           1767.5   ,               67.5   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7080   ,         99   ,                       39   ,                   0   ,                   27   ,              233.3   ,                 187.0   ,               14.4   ,               25.0   ,              41.8   ,                11.7   ,             95.6   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.9   ,              16   ,        1.0370   ,               74.0   ,                 21056   ,
2023-06-16 10:48:54 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              232.2   ,                 186.0   ,               14.4   ,               25.0   ,              41.7   ,                11.7   ,             95.0   ,               11.8   ,             95.3   ,               11.8   ,                0.1   ,                        84.4   ,              16   ,        1.0370   ,               68.0   ,                 21060   ,
2023-06-16 10:48:55 ,        1980.0   ,           1767.5   ,               67.5   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              234.0   ,                 188.2   ,               14.4   ,               25.0   ,              42.1   ,                11.7   ,             95.8   ,               11.8   ,             95.9   ,               11.8   ,                0.1   ,                        85.1   ,              16   ,        1.0370   ,               66.0   ,                 21069   ,
2023-06-16 10:48:56 ,        1980.0   ,           1767.5   ,               67.7   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         98   ,                       39   ,                   0   ,                   27   ,              233.1   ,                 186.8   ,               14.5   ,               25.0   ,              41.8   ,                11.7   ,             95.4   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               69.0   ,                 21063   ,
2023-06-16 10:48:57 ,        1980.0   ,           1767.5   ,               67.6   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              232.6   ,                 186.2   ,               14.5   ,               25.0   ,              41.7   ,                11.7   ,             95.2   ,               11.8   ,             95.4   ,               11.8   ,                0.1   ,                        84.6   ,              16   ,        1.0370   ,               66.0   ,                 21056   ,
2023-06-16 10:48:58 ,        1980.0   ,           1767.5   ,               67.1   ,        81.0   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              232.2   ,                 185.9   ,               14.4   ,               24.9   ,              41.7   ,                11.7   ,             94.9   ,               11.8   ,             95.3   ,               11.8   ,                0.1   ,                        84.4   ,              16   ,        1.0370   ,               65.0   ,                 21054   ,
2023-06-16 10:48:59 ,        1980.0   ,           1767.5   ,               67.3   ,        81.0   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         96   ,                       38   ,                   0   ,                   27   ,              230.4   ,                 184.4   ,               14.3   ,               24.8   ,              41.4   ,                11.7   ,             94.3   ,               11.8   ,             94.4   ,               11.8   ,                0.1   ,                        83.8   ,              16   ,        1.0370   ,               67.0   ,                 21068   ,
2023-06-16 10:49:00 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              233.0   ,                 186.5   ,               14.5   ,               25.0   ,              41.9   ,                11.7   ,             95.4   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.7   ,              16   ,        1.0370   ,               68.0   ,                 21059   ,
2023-06-16 10:49:01 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              231.2   ,                 185.0   ,               14.4   ,               24.9   ,              41.7   ,                11.7   ,             94.6   ,               11.8   ,             94.7   ,               11.8   ,                0.1   ,                        84.1   ,              16   ,        1.0370   ,               66.0   ,                 21062   ,
2023-06-16 10:49:02 ,        1980.0   ,           1767.5   ,               67.5   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7076   ,         99   ,                       39   ,                   0   ,                   28   ,              230.0   ,                 184.0   ,               14.4   ,               24.8   ,              41.3   ,                11.7   ,             94.0   ,               11.8   ,             94.4   ,               11.8   ,                0.1   ,                        83.6   ,              16   ,        1.0370   ,               63.0   ,                 21061   ,
2023-06-16 10:49:03 ,        1980.0   ,           1767.5   ,               67.4   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7076   ,         99   ,                       39   ,                   0   ,                   27   ,              228.9   ,                 183.0   ,               14.4   ,               24.9   ,              41.2   ,                11.7   ,             93.7   ,               11.8   ,             93.8   ,               11.8   ,                0.1   ,                        83.3   ,              16   ,        1.0370   ,               68.0   ,                 21056   ,
2023-06-16 10:49:04 ,        1980.0   ,           1767.5   ,               67.1   ,        80.8   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              232.9   ,                 186.5   ,               14.5   ,               25.0   ,              41.7   ,                11.7   ,             95.6   ,               11.8   ,             95.1   ,               11.8   ,                0.1   ,                        84.6   ,              16   ,        1.0370   ,               70.0   ,                 21054   ,
2023-06-16 10:49:05 ,        1980.0   ,           1767.5   ,               67.6   ,        81.5   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         91   ,                       36   ,                   0   ,                   25   ,              233.3   ,                 187.1   ,               14.4   ,               24.9   ,              41.8   ,                11.7   ,             95.6   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               74.0   ,                 21055   ,
2023-06-16 10:49:06 ,        1980.0   ,           1767.5   ,               67.3   ,        81.1   ,                64   ,                     0   ,                64   ,                     0   ,           7083   ,         99   ,                       39   ,                   0   ,                   27   ,              232.5   ,                 186.2   ,               14.4   ,               25.0   ,              41.7   ,                11.7   ,             95.3   ,               11.8   ,             95.2   ,               11.8   ,                0.1   ,                        84.5   ,              16   ,        1.0370   ,               63.0   ,                 21045   ,
2023-06-16 10:49:07 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              232.6   ,                 186.3   ,               14.4   ,               24.9   ,              41.8   ,                11.7   ,             95.3   ,               11.8   ,             95.2   ,               11.8   ,                0.1   ,                        84.6   ,              16   ,        1.0370   ,               63.0   ,                 21052   ,
2023-06-16 10:49:08 ,        1980.0   ,           1767.5   ,               67.5   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              234.6   ,                 188.2   ,               14.5   ,               25.0   ,              42.0   ,                11.7   ,             96.1   ,               11.8   ,             96.2   ,               11.8   ,                0.1   ,                        85.3   ,              16   ,        1.0370   ,               72.0   ,                 21047   ,
2023-06-16 10:49:09 ,        1980.0   ,           1767.5   ,               67.5   ,        81.1   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              233.3   ,                 187.1   ,               14.4   ,               25.0   ,              41.8   ,                11.7   ,             95.6   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               69.0   ,                 21050   ,
2023-06-16 10:49:10 ,        1980.0   ,           1767.5   ,               67.4   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              234.8   ,                 188.3   ,               14.5   ,               25.0   ,              42.1   ,                11.7   ,             96.0   ,               11.8   ,             96.4   ,               11.8   ,                0.1   ,                        85.4   ,              16   ,        1.0370   ,               63.0   ,                 21044   ,
2023-06-16 10:49:11 ,        1980.0   ,           1767.5   ,               67.4   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   28   ,              233.8   ,                 187.6   ,               14.4   ,               24.9   ,              41.8   ,                11.7   ,             95.9   ,               11.8   ,             95.9   ,               11.8   ,                0.1   ,                        85.0   ,              16   ,        1.0370   ,               63.0   ,                 21054   ,
2023-06-16 10:49:12 ,        1980.0   ,           1767.5   ,               67.6   ,        81.6   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   28   ,              233.7   ,                 187.3   ,               14.5   ,               25.1   ,              41.9   ,                11.7   ,             95.5   ,               11.8   ,             96.1   ,               11.8   ,                0.1   ,                        85.0   ,              16   ,        1.0370   ,               63.0   ,                 21053   ,
2023-06-16 10:49:13 ,        1980.0   ,           1767.5   ,               66.6   ,        80.1   ,                64   ,                     0   ,                64   ,                     0   ,           7084   ,         99   ,                       39   ,                   0   ,                   27   ,              191.4   ,                 148.5   ,               13.3   ,               22.7   ,              35.7   ,                11.8   ,             77.4   ,               11.9   ,             78.0   ,               11.8   ,                0.1   ,                        69.6   ,              16   ,        1.0370   ,               64.0   ,                 21047   ,
2023-06-16 10:49:14 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         96   ,                       38   ,                   0   ,                   27   ,              233.1   ,                 186.8   ,               14.4   ,               25.0   ,              41.8   ,                11.7   ,             95.4   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               72.0   ,                 21057   ,
2023-06-16 10:49:15 ,        1980.0   ,           1767.5   ,               67.5   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7079   ,         99   ,                       39   ,                   0   ,                   27   ,              233.4   ,                 187.7   ,               14.4   ,               25.0   ,              41.9   ,                11.7   ,             95.5   ,               11.8   ,             95.8   ,               11.8   ,                0.1   ,                        84.9   ,              16   ,        1.0370   ,               77.0   ,                 21057   ,
2023-06-16 10:49:16 ,        1980.0   ,           1767.5   ,               67.7   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              232.7   ,                 186.4   ,               14.4   ,               25.0   ,              41.8   ,                11.7   ,             95.2   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.6   ,              16   ,        1.0370   ,               61.0   ,                 21058   ,
2023-06-16 10:49:17 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7077   ,         99   ,                       39   ,                   0   ,                   27   ,              233.5   ,                 187.0   ,               14.5   ,               25.1   ,              41.9   ,                11.7   ,             95.5   ,               11.8   ,             95.8   ,               11.8   ,                0.1   ,                        84.9   ,              16   ,        1.0370   ,               70.0   ,                 21053   ,
2023-06-16 10:49:18 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7075   ,         99   ,                       39   ,                   0   ,                   27   ,              233.0   ,                 186.5   ,               14.5   ,               25.1   ,              41.9   ,                11.7   ,             95.2   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.7   ,              16   ,        1.0370   ,               76.0   ,                 21049   ,
2023-06-16 10:49:19 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7076   ,         99   ,                       39   ,                   0   ,                   27   ,              233.8   ,                 187.4   ,               14.4   ,               25.0   ,              41.9   ,                11.7   ,             95.7   ,               11.8   ,             95.9   ,               11.8   ,                0.1   ,                        85.0   ,              16   ,        1.0370   ,               66.0   ,                 21046   ,
2023-06-16 10:49:20 ,        1980.0   ,           1767.5   ,               67.4   ,        81.1   ,                64   ,                     0   ,                64   ,                     0   ,           7082   ,         99   ,                       39   ,                   0   ,                   27   ,              231.3   ,                 185.0   ,               14.4   ,               25.0   ,              41.6   ,                11.7   ,             94.8   ,               11.8   ,             94.6   ,               11.8   ,                0.1   ,                        84.1   ,              16   ,        1.0370   ,               68.0   ,                 21044   ,
2023-06-16 10:49:21 ,        1980.0   ,           1767.5   ,               67.3   ,        80.9   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              232.6   ,                 186.4   ,               14.4   ,               24.9   ,              41.7   ,                11.7   ,             95.4   ,               11.8   ,             95.3   ,               11.8   ,                0.1   ,                        84.6   ,              16   ,        1.0370   ,               64.0   ,                 21040   ,
2023-06-16 10:49:22 ,        1980.0   ,           1767.5   ,               67.5   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              233.2   ,                 186.7   ,               14.5   ,               25.1   ,              41.9   ,                11.7   ,             95.3   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               66.0   ,                 21054   ,
2023-06-16 10:49:23 ,        1980.0   ,           1767.5   ,               67.6   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   28   ,              232.1   ,                 185.7   ,               14.5   ,               25.0   ,              41.8   ,                11.7   ,             94.8   ,               11.8   ,             95.2   ,               11.8   ,                0.1   ,                        84.4   ,              16   ,        1.0370   ,               64.0   ,                 21055   ,
2023-06-16 10:49:24 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              232.9   ,                 186.5   ,               14.5   ,               25.1   ,              41.8   ,                11.7   ,             95.3   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.6   ,              16   ,        1.0370   ,               67.0   ,                 21054   ,
2023-06-16 10:49:25 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   27   ,              233.8   ,                 187.4   ,               14.5   ,               25.0   ,              41.9   ,                11.7   ,             96.1   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        85.0   ,              16   ,        1.0370   ,               61.0   ,                 21059   ,
2023-06-16 10:49:26 ,        1980.0   ,           1767.5   ,               67.4   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7078   ,         99   ,                       39   ,                   0   ,                   28   ,              233.1   ,                 186.7   ,               14.5   ,               25.0   ,              41.8   ,                11.7   ,             95.3   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               63.0   ,                 21090   ,
2023-06-16 10:49:27 ,        1980.0   ,           1767.5   ,               67.4   ,        81.1   ,                64   ,                     0   ,                64   ,                     0   ,           7083   ,         99   ,                       39   ,                   0   ,                   27   ,              232.0   ,                 185.6   ,               14.5   ,               25.0   ,              41.7   ,                11.7   ,             94.9   ,               11.8   ,             95.1   ,               11.8   ,                0.1   ,                        84.3   ,              16   ,        1.0370   ,               63.0   ,                 21099   ,
2023-06-16 10:49:28 ,        1980.0   ,           1767.5   ,               65.8   ,        79.6   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              232.8   ,                 186.5   ,               14.5   ,               25.1   ,              41.8   ,                11.7   ,             95.2   ,               11.8   ,             95.6   ,               11.8   ,                0.1   ,                        84.7   ,              16   ,        1.0370   ,               61.0   ,                 21078   ,
2023-06-16 10:49:29 ,        1980.0   ,           1767.5   ,               67.3   ,        81.1   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         96   ,                       38   ,                   0   ,                   27   ,              234.2   ,                 187.7   ,               14.5   ,               25.1   ,              42.0   ,                11.7   ,             95.9   ,               11.8   ,             96.1   ,               11.8   ,                0.1   ,                        85.2   ,              16   ,        1.0370   ,               67.0   ,                 21085   ,
2023-06-16 10:49:30 ,        1980.0   ,           1767.5   ,               67.3   ,        81.0   ,                64   ,                     0   ,                64   ,                     0   ,           7085   ,         99   ,                       39   ,                   0   ,                   27   ,              232.2   ,                 186.0   ,               14.4   ,               25.0   ,              41.7   ,                11.7   ,             94.8   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.4   ,              16   ,        1.0370   ,               74.0   ,                 21085   ,
2023-06-16 10:49:31 ,        1980.0   ,           1767.5   ,               67.4   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              233.9   ,                 187.4   ,               14.5   ,               25.2   ,              42.0   ,                11.7   ,             95.7   ,               11.8   ,             96.0   ,               11.8   ,                0.1   ,                        85.1   ,              16   ,        1.0370   ,               63.0   ,                 21085   ,
2023-06-16 10:49:32 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              233.5   ,                 187.8   ,               14.5   ,               25.1   ,              41.9   ,                11.7   ,             95.6   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.9   ,              16   ,        1.0370   ,               66.0   ,                 21089   ,
2023-06-16 10:49:33 ,        1980.0   ,           1767.5   ,               67.5   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              234.9   ,                 188.3   ,               14.5   ,               25.1   ,              42.1   ,                11.7   ,             96.1   ,               11.8   ,             96.3   ,               11.8   ,                0.1   ,                        85.4   ,              16   ,        1.0370   ,               63.0   ,                 21068   ,
2023-06-16 10:49:34 ,        1980.0   ,           1767.5   ,               67.6   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7096   ,         99   ,                       39   ,                   0   ,                   27   ,              230.9   ,                 184.7   ,               14.4   ,               25.0   ,              41.5   ,                11.7   ,             94.2   ,               11.8   ,             95.0   ,               11.8   ,                0.1   ,                        84.0   ,              16   ,        1.0370   ,               66.0   ,                 21080   ,
2023-06-16 10:49:35 ,        1980.0   ,           1767.5   ,               67.4   ,        81.1   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              232.1   ,                 185.8   ,               14.4   ,               25.0   ,              41.7   ,                11.7   ,             95.0   ,               11.8   ,             95.1   ,               11.8   ,                0.1   ,                        84.4   ,              16   ,        1.0370   ,               74.0   ,                 21258   ,
2023-06-16 10:49:36 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              235.1   ,                 188.2   ,               14.5   ,               25.2   ,              42.3   ,                11.7   ,             96.4   ,               11.8   ,             96.1   ,               11.8   ,                0.1   ,                        85.5   ,              16   ,        1.0370   ,               64.0   ,                 21213   ,
2023-06-16 10:49:37 ,        1980.0   ,           1767.5   ,               67.7   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              233.0   ,                 186.5   ,               14.5   ,               25.2   ,              41.9   ,                11.7   ,             95.3   ,               11.8   ,             95.6   ,               11.8   ,                0.1   ,                        84.7   ,              16   ,        1.0370   ,               61.0   ,                 21208   ,
2023-06-16 10:49:38 ,        1980.0   ,           1767.5   ,               67.4   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              232.4   ,                 186.0   ,               14.5   ,               25.1   ,              41.7   ,                11.7   ,             94.9   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.5   ,              16   ,        1.0370   ,               64.0   ,                 21213   ,
2023-06-16 10:49:39 ,        1980.0   ,           1767.5   ,               67.6   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              234.0   ,                 187.5   ,               14.5   ,               25.1   ,              42.0   ,                11.7   ,             96.1   ,               11.9   ,             95.7   ,               11.8   ,                0.1   ,                        85.1   ,              16   ,        1.0370   ,               66.0   ,                 21204   ,
2023-06-16 10:49:40 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              232.8   ,                 186.4   ,               14.5   ,               25.0   ,              41.8   ,                11.7   ,             95.2   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.7   ,              16   ,        1.0370   ,               62.0   ,                 21201   ,
2023-06-16 10:49:41 ,        1980.0   ,           1767.5   ,               67.4   ,        81.1   ,                64   ,                     0   ,                64   ,                     0   ,           7093   ,         99   ,                       39   ,                   0   ,                   28   ,              233.6   ,                 187.2   ,               14.5   ,               25.0   ,              41.9   ,                11.7   ,             95.5   ,               11.9   ,             95.9   ,               11.8   ,                0.1   ,                        84.9   ,              16   ,        1.0370   ,               74.0   ,                 21207   ,
2023-06-16 10:49:42 ,        1980.0   ,           1767.5   ,               67.7   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              232.6   ,                 186.2   ,               14.5   ,               25.2   ,              41.8   ,                11.7   ,             95.1   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.6   ,              16   ,        1.0370   ,               61.0   ,                 21202   ,
2023-06-16 10:49:43 ,        1980.0   ,           1767.5   ,               66.7   ,        80.5   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              235.2   ,                 188.7   ,               14.5   ,               23.9   ,              38.7   ,                11.7   ,             86.0   ,               11.8   ,             86.9   ,               11.8   ,                0.1   ,                        77.1   ,              16   ,        1.0370   ,               64.0   ,                 21201   ,
2023-06-16 10:49:44 ,        1980.0   ,           1767.5   ,               67.6   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         96   ,                       38   ,                   0   ,                   27   ,              232.4   ,                 186.1   ,               14.5   ,               25.0   ,              41.8   ,                11.7   ,             94.8   ,               11.8   ,             95.5   ,               11.8   ,                0.1   ,                        84.5   ,              16   ,        1.0370   ,               75.0   ,                 21208   ,
2023-06-16 10:49:45 ,        1980.0   ,           1767.5   ,               67.5   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              234.9   ,                 188.4   ,               14.4   ,               25.0   ,              42.1   ,                11.7   ,             96.5   ,               11.8   ,             96.1   ,               11.8   ,                0.1   ,                        85.4   ,              16   ,        1.0370   ,               71.0   ,                 21210   ,
2023-06-16 10:49:46 ,        1980.0   ,           1767.5   ,               67.7   ,        81.6   ,                64   ,                     0   ,                64   ,                     0   ,           7086   ,         99   ,                       39   ,                   0   ,                   27   ,              233.2   ,                 186.8   ,               14.5   ,               25.1   ,              41.9   ,                11.7   ,             95.4   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               73.0   ,                 21211   ,
2023-06-16 10:49:47 ,        1980.0   ,           1767.5   ,               67.8   ,        81.7   ,                64   ,                     0   ,                64   ,                     0   ,           7085   ,         99   ,                       39   ,                   0   ,                   27   ,              234.5   ,                 188.0   ,               14.5   ,               25.0   ,              42.1   ,                11.7   ,             96.0   ,               11.8   ,             96.2   ,               11.8   ,                0.1   ,                        85.3   ,              16   ,        1.0370   ,               63.0   ,                 21207   ,
2023-06-16 10:49:48 ,        1980.0   ,           1767.5   ,               67.6   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7096   ,         99   ,                       39   ,                   0   ,                   27   ,              232.3   ,                 186.0   ,               14.4   ,               25.0   ,              41.7   ,                11.7   ,             95.3   ,               11.8   ,             95.1   ,               11.8   ,                0.1   ,                        84.5   ,              16   ,        1.0370   ,               61.0   ,                 21192   ,
2023-06-16 10:49:49 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7089   ,         99   ,                       39   ,                   0   ,                   27   ,              233.6   ,                 187.3   ,               14.5   ,               25.0   ,              41.8   ,                11.7   ,             95.8   ,               11.8   ,             95.7   ,               11.8   ,                0.1   ,                        84.9   ,              16   ,        1.0370   ,               69.0   ,                 21190   ,
2023-06-16 10:49:50 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7089   ,         99   ,                       39   ,                   0   ,                   27   ,              233.1   ,                 186.7   ,               14.5   ,               25.0   ,              41.9   ,                11.7   ,             95.3   ,               11.8   ,             95.6   ,               11.8   ,                0.1   ,                        84.8   ,              16   ,        1.0370   ,               63.0   ,                 21185   ,
2023-06-16 10:49:51 ,        1980.0   ,           1767.5   ,               67.4   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              233.8   ,                 187.4   ,               14.5   ,               25.0   ,              41.9   ,                11.7   ,             95.6   ,               11.8   ,             96.0   ,               11.8   ,                0.1   ,                        85.0   ,              16   ,        1.0370   ,               61.0   ,                 21192   ,
2023-06-16 10:49:52 ,        1980.0   ,           1767.5   ,               67.5   ,        81.2   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              233.6   ,                 187.3   ,               14.5   ,               25.0   ,              41.9   ,                11.7   ,             95.6   ,               11.8   ,             95.9   ,               11.8   ,                0.1   ,                        85.0   ,              16   ,        1.0370   ,               59.0   ,                 21181   ,
2023-06-16 10:49:53 ,        1980.0   ,           1767.5   ,               67.7   ,        81.5   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              233.0   ,                 186.6   ,               14.5   ,               25.0   ,              41.8   ,                11.7   ,             95.7   ,               11.8   ,             95.2   ,               11.8   ,                0.1   ,                        84.7   ,              16   ,        1.0370   ,               60.0   ,                 21195   ,
2023-06-16 10:49:54 ,        1980.0   ,           1767.5   ,               67.5   ,        81.3   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              233.8   ,                 187.5   ,               14.4   ,               25.0   ,              41.9   ,                11.7   ,             95.7   ,               11.8   ,             96.0   ,               11.8   ,                0.1   ,                        85.0   ,              16   ,        1.0370   ,               66.0   ,                 21195   ,
2023-06-16 10:49:55 ,        1980.0   ,           1767.5   ,               67.6   ,        81.4   ,                64   ,                     0   ,                64   ,                     0   ,           7097   ,         99   ,                       39   ,                   0   ,                   27   ,              231.9   ,                 185.7   ,               14.4   ,               24.9   ,              41.6   ,                11.7   ,             94.9   ,               11.8   ,             95.1   ,               11.8   ,                0.1   ,                        84.3   ,              16   ,        1.0370   ,               70.0   ,                 21188   ,
2023-06-16 10:49:56 ,        1980.0   ,           1767.5   ,               67.4   ,        81.0   ,                64   ,                     0   ,                64   ,                     0   ,           7087   ,         99   ,                       39   ,                   0   ,                   27   ,              234.8   ,                 188.3   ,               14.5   ,               25.1   ,              42.1   ,                11.7   ,             96.2   ,               11.8   ,             96.3   ,               11.8   ,                0.1   ,                        85.4   ,              16   ,        1.0370   ,               67.0   ,                 21186   ,
